num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0247,8.474399496535506e-4,0.007950697043593845,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.012,-0.025103298922289474,0.007795320120889157,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0151,-0.016432578362545542,0.00759321588808242,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0132,-0.02122305630107311,0.0075760107770030454,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0249,-5.195455790377878e-4,0.007806038351446558,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0082,-0.03701762508133065,0.008728842721880582,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0138,-0.01972926429480798,0.008092773945780075,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0096,-0.032315797232186444,0.008396899050721267,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0232,-1.9019517044264786e-4,0.008057039523614744,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0086,-0.03811528231361823,0.008746593948292067,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0156,-0.02070296747162646,0.008086444148166404,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0112,-0.031824729528593644,0.008308341845812701,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0254,-0.0011375579588192401,0.007992773946849514,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0075,-0.03746236428232952,0.008767643914083637,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0146,-0.020325657967240097,0.00808579641645696,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0098,-0.029486693807755107,0.008267585401170995,0,10000
