num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7994,-0.008969931820940568,0.007260578545864079,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.798,-0.010987161508569529,0.007218970439437078,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7948,5.718051488935638e-5,0.00783819615249907,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.7878,-0.012371656537783297,0.007470626186208519,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7938,-0.009190684794040426,0.007494937699627493,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.794,-0.010877763464761398,0.007388280973974174,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7901,-1.85761490518654e-4,0.008002487425197442,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.7898,-0.012451401893767448,0.007526198230361697,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7936,-0.009156796542437904,0.007571152960215032,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7945,-0.010945174699125232,0.007484791279640255,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7911,-8.761903340114414e-5,0.008113151418343895,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.748,-0.024586190058787823,0.007819797624916254,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7737,-0.01577531610500022,0.007661057413654746,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7606,-0.021860444202694472,0.0076896791400526245,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7952,5.1386800268789494e-5,0.00798203646579974,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.7521,-0.02422482007562852,0.007779185591365754,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7733,-0.015654747273593398,0.007674077531003743,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7697,-0.020806083762899216,0.0076211578652707395,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7988,3.081844478336634e-4,0.00791363251181594,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.7424,-0.02569266471728014,0.00815520859668289,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7654,-0.01689866687779116,0.007998504378692262,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7541,-0.02179764289578766,0.007960542661069159,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.25,0.5,0,0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7894,-9.162198997927608e-4,0.008268237831844069,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6951,-0.03708679672022143,0.008843775160626115,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7471,-0.019936441676802707,0.008267652067886223,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7166,-0.032262116309336016,0.008504625991326191,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7897,-4.84435381196797e-4,0.008230529611529595,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6978,-0.036371753154378864,0.00880189010127925,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7543,-0.018763227204791556,0.008170498225416212,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7286,-0.029772258577396734,0.008354121534273205,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.8002,8.618462778406896e-4,0.008153380236340628,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6992,-0.03751855943071042,0.00869785238518822,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7531,-0.019969082111915063,0.008039697854344361,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7294,-0.029215828476884,0.008173237529965991,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.797,-1.7725233275601814e-4,0.008002068924841213,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6467,-0.04949060462161632,0.009578745511749883,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7402,-0.020661897566582543,0.00799736877540452,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.6783,-0.04224434435887387,0.008953026842523082,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7939,-5.612174859413986e-4,0.007854427908420272,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6506,-0.0489711640619055,0.009782631774096242,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7452,-0.020341042683776983,0.008211688925842169,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.6952,-0.0384854828258872,0.008897122259499304,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.7935,-2.549986425471844e-4,0.008051362339820654,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.6582,-0.04767716417504114,0.009508437204835749,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.7506,-0.018666512866492187,0.008047073845108632,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.7131,-0.03274892797934756,0.008407732977367202,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.8011,0.0013600640224832176,0.007937225467846603,0,10000
